"Format","AiM CSV File"
"Session","Aravete"
"Vehicle","20 - Parolin Kart TM 60 2022"
"Racer","Ralf Rahkema"
"Championship","EMV1"
"Comment","77 hammakas rõühk 0.77"
"Date","Saturday, July 13, 2024"
"Time","9:00 AM"
"Sample Rate","20"
"Duration","470"
"Segment","Session"
"Beacon Markers","5.497","57.869","107.67","156.923","207.86","256.755","306.001","355.16","404.799","470"
"Segment Times","0:05.497","0:52.372","0:49.801","0:49.253","0:50.937","0:48.895","0:49.246","0:49.159","0:49.639","1:05.201"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","External Voltage","Exhaust Temp","Internal Battery","RPM"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","V","°C","V","rpm"

"6.650","62.4792","14","0.1009","0.3069","0.1523","166.2125","3.2903","105.8152","7.2000","0.1300","302.2177","59.12413292","25.74613824","16.0","380.0","0.0","9338"
"6.700","62.9710","14","0.1063","0.3019","0.1542","166.3537","3.4385","105.8260","7.2000","0.1300","291.4687","59.12412515","25.74614172","16.0","382.0","0.0","9493"
"6.750","63.5366","14","0.1099","0.3045","0.1678","166.7092","3.5251","105.8491","7.2000","0.1300","286.8595","59.12411728","25.74614537","16.0","383.5","0.0","9514"
"6.800","64.0701","14","0.1092","0.3173","0.1683","166.8191","3.4702","105.8655","7.1750","0.1300","293.8507","59.12410929","25.74614880","16.0","385.2","0.0","9591"
"6.850","64.6299","14","0.1141","0.3128","0.1605","167.0421","3.5960","105.8721","7.1000","0.1300","286.0465","59.12410128","25.74615235","16.0","387.2","0.0","9656"
"6.900","65.1618","14","0.1237","0.2983","0.1680","167.2776","3.8643","105.8921","7.1000","0.1300","268.3751","59.12409319","25.74615579","16.0","389.2","0.0","9753"
"6.950","65.5442","14","0.1360","0.2884","0.1513","167.4894","4.2155","105.8981","7.1000","0.1300","247.4583","59.12408506","25.74615934","16.0","391.2","0.0","9817"
"7.000","66.1588","14","0.1336","0.2837","0.1263","167.5721","4.1087","105.9012","7.1000","0.1300","256.2759","59.12407679","25.74616270","16.0","393.2","0.0","9888"
"7.050","66.7602","14","0.1277","0.2908","0.1225","167.7287","3.8973","105.9299","7.0500","0.1300","272.6293","59.12406840","25.74616615","16.0","395.0","0.0","9975"
"7.100","67.3503","14","0.1210","0.2914","0.1193","167.9326","3.6661","105.9521","7.0000","0.1300","292.3860","59.12405998","25.74616959","16.0","397.0","0.0","10018"
"7.150","67.5633","14","0.1084","0.2699","0.1359","168.2231","3.2583","105.9818","7.0000","0.1300","330.0147","59.12405161","25.74617296","16.0","399.0","0.0","10111"
"7.200","67.9967","13","0.0902","0.2539","0.1332","168.3393","2.6936","106.0006","7.0000","0.1300","401.7723","59.12404324","25.74617617","16.0","400.5","0.0","10166"
"7.250","68.5254","13","0.0819","0.2497","0.1261","168.4695","2.4288","106.0297","7.0000","0.1300","449.0334","59.12403471","25.74617969","16.0","402.5","0.0","10245"
"7.300","69.1302","13","0.0620","0.2479","0.1251","168.5586","1.8268","106.0657","6.9250","0.1300","602.2664","59.12402608","25.74618311","16.0","404.0","0.0","10292"
"7.350","69.5289","13","0.0346","0.2448","0.1079","168.4726","1.0141","106.1028","6.9000","0.1300","1091.1940","59.12401744","25.74618660","16.0","405.8","0.0","10363"
"7.400","69.8932","14","0.0069","0.2255","0.1251","168.5967","0.2033","106.1442","6.9000","0.1300","5472.8403","59.12400881","25.74619009","16.0","407.5","0.0","10429"
"7.450","70.1510","13","-0.0253","0.2149","0.0847","168.6636","-0.7305","106.1553","6.9000","0.1300","1528.4813","59.12400012","25.74619346","16.0","409.2","0.0","10497"
"7.500","70.4152","13","-0.0481","0.2371","0.0413","168.4611","-1.3823","106.1680","6.9000","0.1300","810.7574","59.12399140","25.74619695","16.0","411.2","0.0","10606"
"7.550","71.2346","13","-0.0589","0.2659","-0.0240","168.2876","-1.6848","106.1607","6.9000","0.1300","672.9067","59.12398246","25.74620064","16.0","413.0","0.0","10659"
"7.600","71.6598","13","-0.0688","0.2836","-0.0663","168.3016","-1.9529","106.1679","6.8000","0.1225","583.9943","59.12397360","25.74620419","16.0","414.8","0.0","10793"
"7.650","72.0352","13","-0.0962","0.2784","-0.0950","168.2035","-2.7112","106.1773","6.8000","0.1300","422.8723","59.12396472","25.74620790","16.0","416.5","0.0","10767"
"7.700","72.3769","13","-0.1324","0.2790","-0.1179","167.8765","-3.7099","106.1833","6.8000","0.1300","310.4944","59.12395588","25.74621166","16.0","418.5","0.0","10900"
"7.750","72.9006","13","-0.1572","0.2771","-0.1357","167.8467","-4.3737","106.2053","6.8000","0.1300","265.2764","59.12394680","25.74621555","16.0","420.5","0.0","10883"
"7.800","73.5994","13","-0.1704","0.2594","-0.1520","167.7112","-4.7106","106.2329","6.7750","0.1300","248.6662","59.12393764","25.74621954","16.0","422.0","0.0","10986"
"7.850","74.3898","13","-0.1630","0.2317","-0.1517","167.5097","-4.4807","106.2705","6.7000","0.1300","264.2329","59.12392842","25.74622373","16.0","424.0","0.0","11011"
"7.900","74.5786","13","-0.1340","0.1997","-0.1660","167.2429","-3.6625","106.3094","6.7000","0.1225","324.0831","59.12391931","25.74622786","16.0","425.8","0.0","11104"
"7.950","74.3626","13","-0.0931","0.1684","-0.2320","166.7571","-2.5324","106.3087","6.7000","0.1200","467.3468","59.12391027","25.74623221","16.0","427.8","0.0","11123"
"8.000","74.7588","13","-0.0469","0.1593","-0.2592","166.6099","-1.2717","106.3117","6.7000","0.1275","935.6442","59.12390108","25.74623663","16.0","429.8","0.0","11193"
"8.050","75.0267","13","0.0056","0.1801","-0.3282","166.6936","0.1504","106.2887","6.7000","0.1500","7940.3760","59.12389185","25.74624093","16.0","431.8","0.0","11250"
"8.100","75.4419","13","0.0662","0.1937","-0.3621","167.0745","1.7786","106.2908","6.6250","0.1425","675.0775","59.12388250","25.74624488","16.0","433.5","0.0","11306"
"8.150","75.6910","13","0.1159","0.1978","-0.3731","167.2309","3.1018","106.2960","6.6000","0.1400","388.3687","59.12387320","25.74624895","16.0","435.5","0.0","11380"
"8.200","76.2880","13","0.1396","0.2185","-0.3828","167.4841","3.7162","106.3001","6.6000","0.1375","326.7255","59.12386373","25.74625294","16.0","437.5","0.0","11419"
"8.250","76.7704","14","0.1644","0.2499","-0.3839","167.7099","4.3540","106.3111","6.6000","0.1300","280.6247","59.12385417","25.74625682","16.0","439.5","0.0","11454"
"8.300","77.1671","14","0.1714","0.2804","-0.3883","167.8374","4.5147","106.3186","6.6000","0.1300","272.0357","59.12384465","25.74626076","16.0","441.5","0.0","11510"
"8.350","77.8201","14","0.1554","0.2818","-0.3971","168.0257","4.0676","106.3269","6.6000","0.1300","304.4908","59.12383495","25.74626455","16.0","443.5","0.0","11581"
"8.400","78.1916","14","0.1251","0.2119","-0.3844","168.0679","3.2546","106.3416","6.5000","0.1300","382.3636","59.12382524","25.74626849","16.0","445.8","0.0","11586"
"8.450","78.3223","14","0.0806","0.1262","-0.4088","168.1591","2.0888","106.3386","6.5000","0.1300","596.7585","59.12381562","25.74627239","16.0","448.0","0.0","11611"
"8.500","78.2984","14","0.0595","0.0506","-0.3922","168.3806","1.5367","106.3554","6.5000","0.1300","810.9185","59.12380597","25.74627618","16.0","450.2","0.0","11571"
"8.550","78.4999","14","0.0658","-0.0269","-0.3988","168.3641","1.6979","106.3567","6.5000","0.1300","735.8280","59.12379637","25.74628008","16.0","452.5","0.0","11483"
"8.600","78.4282","14","0.0726","-0.1048","-0.4132","168.5039","1.8747","106.3535","6.5000","0.1300","665.8382","59.12378667","25.74628367","16.0","453.8","0.0","11252"
"8.650","77.9728","14","0.0546","-0.1873","-0.4227","168.6689","1.4139","106.3583","6.5000","0.1300","877.6747","59.12377719","25.74628741","16.0","453.5","0.0","10979"
"8.700","77.4085","14","0.0463","-0.2552","-0.4282","168.6844","1.2046","106.3713","6.5000","0.1300","1022.7673","59.12376773","25.74629097","16.0","452.0","0.0","11072"
"8.750","76.6487","14","0.0469","-0.2960","-0.4239","168.7218","1.2256","106.3759","6.4000","0.1300","995.3303","59.12375847","25.74629465","16.0","448.8","0.0","10859"
"8.800","76.2038","14","0.0304","-0.3260","-0.4375","168.6871","0.7988","106.3707","6.4000","0.1300","1518.2729","59.12374924","25.74629819","16.0","444.5","0.0","10725"
"8.850","75.7736","14","0.0084","-0.3601","-0.4167","168.7533","0.2205","106.3961","6.4000","0.1300","5468.5356","59.12373998","25.74630177","16.0","439.2","0.0","10670"
"8.900","75.1104","14","-0.0193","-0.3932","-0.4015","168.8524","-0.5179","106.4228","6.4000","0.1225","2308.0728","59.12373083","25.74630529","16.0","433.5","0.0","10498"
"8.950","74.4280","14","-0.0241","-0.4040","-0.3812","168.6544","-0.6501","106.4283","6.4000","0.1200","1822.2350","59.12372183","25.74630873","16.0","427.5","0.0","10502"
"9.000","73.5670","14","-0.0237","-0.3991","-0.3729","168.5635","-0.6497","106.4389","6.4000","0.1300","1802.2106","59.12371310","25.74631232","16.0","421.5","0.0","10246"
"9.050","72.8929","14","-0.0709","-0.4116","-0.3540","168.6594","-1.9565","106.4511","6.4000","0.1300","592.9470","59.12370426","25.74631571","16.0","415.8","0.0","10030"
"9.100","72.3564","14","-0.1172","-0.4391","-0.3430","168.5630","-3.2604","106.4678","6.4000","0.1300","353.2063","59.12369548","25.74631928","16.0","409.2","0.0","9906"
"9.150","71.2725","14","-0.1429","-0.4712","-0.3527","168.2166","-4.0183","106.4795","6.3000","0.1300","282.2959","59.12368695","25.74632269","16.0","403.2","0.0","9763"
"9.200","70.1713","14","-0.1787","-0.5037","-0.3621","167.9399","-5.0838","106.4790","6.3000","0.1300","219.6817","59.12367861","25.74632634","16.0","397.0","0.0","9417"
"9.250","69.5777","14","-0.1931","-0.5115","-0.3620","167.8348","-5.5588","106.4777","6.3000","0.1300","199.2089","59.12367019","25.74632984","16.0","390.5","0.0","8968"
"9.300","69.0127","14","-0.1846","-0.4906","-0.3328","167.6405","-5.3856","106.4922","6.3000","0.1300","203.9470","59.12366192","25.74633340","16.0","384.8","0.0","8661"
"9.350","67.9348","14","-0.1780","-0.4770","-0.3474","167.1651","-5.2583","106.4941","6.3000","0.1300","205.6226","59.12365385","25.74633707","16.0","378.8","0.0","8212"
"9.400","66.5281","14","-0.1820","-0.4779","-0.4220","166.3605","-5.4450","106.4543","6.3000","0.1300","194.4570","59.12364600","25.74634086","16.0","372.8","0.0","7269"
"9.450","65.8707","14","-0.1773","-0.4692","-0.4208","166.3630","-5.3673","106.4594","6.3000","0.1250","195.3249","59.12363810","25.74634451","16.0","367.0","0.0","6613"
"9.500","65.5099","14","-0.1586","-0.4446","-0.3916","166.6513","-4.8633","106.4960","6.3000","0.1200","214.3850","59.12363012","25.74634810","16.0","361.5","0.0","6002"
"9.550","64.6449","14","-0.1631","-0.4110","-0.4072","166.2449","-5.0622","106.5055","6.2000","0.1200","203.2410","59.12362236","25.74635180","16.0","356.5","0.0","5808"
"9.600","63.9969","14","-0.2268","-0.3786","-0.3831","165.8472","-7.1260","106.5440","6.2000","0.1200","142.9337","59.12361474","25.74635568","16.0","351.5","0.0","6233"
"9.650","63.4477","14","-0.3397","-0.3774","-0.3683","165.5440","-10.7816","106.5705","6.2000","0.1400","93.6596","59.12360713","25.74635951","16.0","346.5","0.0","6649"
"9.700","62.4079","14","-0.4358","-0.3671","-0.3569","164.5027","-13.9704","106.5891","6.2000","0.1675","71.0970","59.12359990","25.74636369","16.0","341.5","0.0","7253"
"9.750","61.8383","14","-0.5027","-0.3199","-0.3538","163.8994","-16.2795","106.6156","6.2000","0.1600","60.4556","59.12359255","25.74636822","16.0","336.5","0.0","7832"
"9.800","61.5627","14","-0.5850","-0.2798","-0.3629","163.1153","-19.1196","106.6235","6.2000","0.1650","51.2458","59.12358539","25.74637265","16.0","331.5","0.0","8237"
"9.850","61.1313","14","-0.6775","-0.2754","-0.3612","161.9197","-22.3187","106.6309","6.2000","0.1950","43.5928","59.12357833","25.74637755","16.0","326.5","0.0","8488"
"9.900","60.6145","14","-0.7363","-0.2652","-0.3399","160.0580","-24.4493","106.6539","6.2000","0.2250","39.4576","59.12357142","25.74638308","16.0","321.2","0.0","8569"
"9.950","59.9868","14","-0.7344","-0.2253","-0.3154","158.5997","-24.5774","106.6716","6.2000","0.2300","38.8455","59.12356477","25.74638865","16.0","315.8","0.0","8537"
"10.000","59.5854","14","-0.7553","-0.2211","-0.2709","157.6914","-25.4517","106.7124","6.1000","0.2450","37.2601","59.12355808","25.74639428","16.0","310.5","0.0","8504"
"10.050","59.2031","14","-0.8213","-0.2484","-0.2161","156.8868","-27.8652","106.7419","6.1000","0.2650","33.8145","59.12355147","25.74640022","16.0","305.0","0.0","8457"
"10.100","59.0766","14","-0.8634","-0.2672","-0.2260","155.9018","-29.5186","106.7452","6.1000","0.2625","31.8522","59.12354486","25.74640628","16.0","299.8","0.0","8374"
"10.150","58.3459","14","-0.8944","-0.2908","-0.2316","153.9768","-30.8334","106.7447","6.1000","0.2500","30.1168","59.12353866","25.74641287","16.0","294.5","0.0","8353"
"10.200","57.6696","14","-0.9445","-0.3449","-0.1806","152.0141","-32.8665","106.7737","6.1000","0.2450","27.9263","59.12353276","25.74641987","16.0","289.5","0.0","8218"
"10.250","56.9239","14","-0.9600","-0.3813","-0.1560","150.3704","-33.7728","106.7968","6.1000","0.2200","26.8255","59.12352694","25.74642706","16.0","284.2","0.0","8023"
"10.300","56.3396","14","-0.9481","-0.3932","-0.1811","148.4371","-33.7657","106.7979","6.1000","0.2100","26.5557","59.12352133","25.74643465","16.0","279.2","0.0","7949"
"10.350","55.4671","14","-0.9709","-0.4068","-0.1896","146.1473","-35.0204","106.7933","6.1000","0.2000","25.2078","59.12351606","25.74644254","16.0","274.2","0.0","7898"
"10.400","54.6586","14","-1.0128","-0.4030","-0.2381","144.5038","-37.0160","106.7781","6.1000","0.1875","23.5011","59.12351087","25.74645040","16.0","269.5","0.0","7698"
"10.450","54.1305","14","-1.0019","-0.4046","-0.2298","143.4458","-37.1026","106.7838","6.0500","0.1750","23.2198","59.12350562","25.74645841","16.0","264.8","0.0","7541"
"10.500","53.1303","14","-0.9511","-0.4178","-0.2448","141.6074","-35.7039","106.7764","6.0000","0.1700","23.6836","59.12350084","25.74646671","16.0","260.2","0.0","7374"
"10.550","52.2114","14","-0.9094","-0.4346","-0.2664","139.7710","-34.6304","106.7836","6.0000","0.1600","23.9954","59.12349627","25.74647511","16.0","256.0","0.0","7256"
"10.600","51.5240","14","-0.8978","-0.4392","-0.2354","138.1654","-34.7126","106.7939","6.0000","0.1575","23.6234","59.12349187","25.74648369","16.0","252.0","0.0","7212"
"10.650","51.1047","14","-0.9530","-0.4604","-0.2554","136.3482","-37.4222","106.7852","6.0000","0.1500","21.7346","59.12348759","25.74649254","16.0","247.8","0.0","7100"
"10.700","50.2489","14","-1.0183","-0.4924","-0.2831","133.8640","-40.6450","106.7815","6.0000","0.1650","19.6761","59.12348375","25.74650173","16.0","243.9","0.0","6979"
"10.750","49.3874","14","-1.0755","-0.5195","-0.2894","131.3449","-43.6987","106.7736","6.0000","0.1700","17.9874","59.12348015","25.74651103","16.0","240.0","0.0","6891"
"10.800","48.2200","14","-1.1345","-0.5049","-0.2791","129.5708","-46.9924","106.7764","6.0000","0.1700","16.3313","59.12347683","25.74652017","16.0","236.4","0.0","6789"
"10.850","46.9162","14","-1.1841","-0.4936","-0.2982","127.2878","-49.9878","106.7686","6.0000","0.1700","14.9375","59.12347375","25.74652926","16.0","232.9","0.0","6711"
"10.900","46.0312","14","-1.1993","-0.5016","-0.3189","124.5794","-51.5977","106.7593","6.0000","0.1700","14.1985","59.12347110","25.74653869","16.0","229.8","0.0","6695"
"10.950","45.4226","14","-1.2038","-0.4989","-0.3710","121.7790","-52.8329","106.7288","6.0000","0.1600","13.6832","59.12346858","25.74654824","16.0","226.6","0.0","6567"
"11.000","44.5122","14","-1.2414","-0.4736","-0.3737","118.8918","-55.5903","106.7329","6.0000","0.1625","12.7438","59.12346646","25.74655786","16.0","223.4","0.0","6517"
"11.050","43.7276","14","-1.2428","-0.4160","-0.3704","115.8981","-56.7350","106.7381","6.0000","0.1700","12.2666","59.12346468","25.74656755","16.0","220.4","0.0","6532"
"11.100","43.1028","15","-1.2142","-0.3434","-0.4024","113.4011","-56.4079","106.7235","5.9250","0.1700","12.1615","59.12346293","25.74657735","16.0","217.6","0.0","6464"
"11.150","42.6319","14","-1.2249","-0.2804","-0.4298","110.9595","-57.7609","106.7106","5.9000","0.1800","11.7468","59.12346133","25.74658707","16.0","215.2","0.0","6408"
"11.200","41.9178","14","-1.2794","-0.2443","-0.4504","107.6681","-61.0898","106.7022","5.9000","0.1800","10.9207","59.12346036","25.74659689","16.0","213.4","0.0","6452"
"11.250","41.1918","14","-1.2977","-0.2190","-0.5038","104.1308","-62.6559","106.6964","5.9000","0.1800","10.4633","59.12345962","25.74660659","16.0","212.2","0.0","6378"
"11.300","41.1801","14","-1.2721","-0.2012","-0.4799","101.2051","-62.0625","106.6982","5.9000","0.1725","10.5603","59.12345902","25.74661652","16.0","211.5","0.0","6339"
"11.350","41.0128","14","-1.2652","-0.1843","-0.5338","98.4486","-62.3363","106.6859","5.9000","0.1600","10.4712","59.12345873","25.74662656","16.0","211.1","0.0","6242"
"11.400","40.5911","15","-1.2873","-0.1860","-0.5654","95.3717","-64.0111","106.6725","5.9000","0.1500","10.0924","59.12345880","25.74663632","16.0","211.1","0.0","6305"
"11.450","40.1549","15","-1.2921","-0.1878","-0.5358","91.6501","-64.8493","106.6688","5.9000","0.1500","9.8549","59.12345925","25.74664596","16.0","211.5","0.0","6263"
"11.500","39.7498","15","-1.2595","-0.1740","-0.5866","87.6482","-63.8159","106.6677","5.8250","0.1575","9.9135","59.12345992","25.74665547","16.0","212.6","0.0","6154"
"11.550","39.5131","15","-1.2161","-0.1410","-0.6122","84.5936","-62.1737","106.6506","5.8000","0.1500","10.1147","59.12346083","25.74666486","16.0","214.0","0.0","6072"
"11.600","39.0647","15","-1.1797","-0.0968","-0.6408","82.7835","-60.7484","106.6329","5.8000","0.1375","10.2346","59.12346180","25.74667395","16.0","215.6","0.0","6064"
"11.650","38.7677","15","-1.1639","-0.0359","-0.6412","79.8465","-60.2461","106.6229","5.8000","0.1350","10.2414","59.12346308","25.74668307","16.0","217.2","0.0","6087"
"11.700","38.7393","15","-1.1514","0.0291","-0.6889","76.0489","-59.7436","106.5924","5.8000","0.1475","10.3200","59.12346468","25.74669195","16.0","219.5","0.0","6061"
"11.750","38.4552","15","-1.1325","0.0957","-0.7680","72.4488","-58.7432","106.5518","5.8000","0.1600","10.4188","59.12346669","25.74670063","16.0","222.1","0.0","6061"
"11.800","39.0951","14","-1.1275","0.1277","-0.8477","70.5264","-58.2808","106.5163","5.7750","0.1450","10.6762","59.12346862","25.74670946","16.0","224.9","0.0","6096"
"11.850","39.8391","14","-1.1285","0.1368","-0.8196","68.7760","-58.0531","106.5082","5.7000","0.1300","10.9221","59.12347084","25.74671860","16.0","228.0","0.0","6168"
"11.900","40.2986","14","-1.1380","0.1547","-0.7623","65.0751","-58.2445","106.5229","5.7000","0.1450","11.0117","59.12347364","25.74672738","16.0","231.2","0.0","6316"
"11.950","40.4931","14","-1.1480","0.1732","-0.7338","61.1649","-58.4087","106.5226","5.7000","0.1500","11.0338","59.12347675","25.74673560","16.0","234.6","0.0","6318"
"12.000","40.4379","14","-1.1663","0.1594","-0.7543","58.5198","-58.9547","106.5206","5.7000","0.1475","10.9167","59.12347988","25.74674371","16.0","238.2","0.0","6337"
"12.050","40.1953","14","-1.1630","0.1350","-0.6758","55.8154","-58.4426","106.5371","5.7000","0.1450","10.9463","59.12348309","25.74675150","16.0","242.1","0.0","6447"
"12.100","40.1981","15","-1.1566","0.0983","-0.6985","52.6660","-57.8441","106.5215","5.7000","0.1575","11.0603","59.12348665","25.74675870","16.0","245.6","0.0","6562"
"12.150","40.5916","15","-1.1769","0.0906","-0.6540","49.0706","-58.6699","106.5292","5.7000","0.1700","11.0114","59.12349047","25.74676581","16.0","249.1","0.0","6462"
"12.200","40.6064","15","-1.1820","0.1278","-0.6145","47.0154","-58.7433","106.5307","5.7000","0.1550","11.0016","59.12349421","25.74677260","16.0","253.1","0.0","6622"
"12.250","41.1621","15","-1.1421","0.1489","-0.5834","45.3910","-56.4987","106.5326","5.7000","0.1400","11.5952","59.12349811","25.74677961","16.0","256.8","0.0","6618"
"12.300","41.4712","15","-1.0750","0.1655","-0.6056","41.9996","-52.8864","106.5108","5.7000","0.1475","12.4802","59.12350238","25.74678585","16.0","260.5","0.0","6507"
"12.350","41.5802","15","-1.0363","0.1848","-0.6056","38.4006","-50.6585","106.5007","5.6000","0.1600","13.0634","59.12350681","25.74679151","16.0","264.5","0.0","6510"
"12.400","42.2138","15","-1.0763","0.2242","-0.6422","35.8780","-52.2289","106.4838","5.6000","0.1475","12.8636","59.12351148","25.74679703","16.0","268.0","0.0","6444"
"12.450","42.4248","15","-1.1070","0.2462","-0.6191","33.7986","-53.2483","106.4802","5.6000","0.1400","12.6804","59.12351613","25.74680229","16.0","271.8","0.0","6526"
"12.500","42.5393","15","-1.1233","0.2197","-0.6206","31.2208","-53.5236","106.4729","5.6000","0.1325","12.6492","59.12352096","25.74680713","16.0","275.5","0.0","6707"
"12.550","43.0812","15","-1.1614","0.1815","-0.6123","28.8276","-54.8905","106.4741","5.6000","0.1200","12.4914","59.12352593","25.74681166","16.0","279.2","0.0","6720"
"12.600","43.3080","15","-1.1998","0.1771","-0.5486","25.7524","-56.3411","106.4836","5.6000","0.1325","12.2338","59.12353125","25.74681552","16.0","282.8","0.0","6937"
"12.650","43.5442","15","-1.2041","0.1903","-0.5286","22.5655","-56.1886","106.4864","5.6000","0.1400","12.3340","59.12353668","25.74681891","16.0","286.2","0.0","6979"
"12.700","43.9573","15","-1.1713","0.1832","-0.5067","19.9909","-54.2909","106.4958","5.6000","0.1400","12.8862","59.12354213","25.74682200","16.0","290.0","0.0","6961"
"12.750","44.3748","15","-1.1381","0.1763","-0.4670","17.3885","-52.4064","106.5005","5.6000","0.1400","13.4763","59.12354775","25.74682466","16.0","293.5","0.0","7148"
"12.800","44.5904","15","-1.1711","0.1816","-0.3956","14.6488","-53.5890","106.5054","5.5750","0.1400","13.2430","59.12355336","25.74682683","16.0","296.8","0.0","7155"
"12.850","44.5638","15","-1.1774","0.1796","-0.3539","11.6277","-53.5391","106.5094","5.5000","0.1450","13.2474","59.12355898","25.74682833","16.0","300.2","0.0","7109"
"12.900","44.8143","15","-1.1350","0.1869","-0.3099","9.0614","-51.2931","106.5165","5.5000","0.1425","13.9052","59.12356469","25.74682960","16.0","303.5","0.0","7104"
"12.950","45.3614","15","-1.0765","0.1787","-0.2801","7.3549","-48.3263","106.5069","5.5000","0.1300","14.9391","59.12357057","25.74683060","16.0","306.5","0.0","7161"
"13.000","45.7399","15","-1.0387","0.1758","-0.2785","5.1459","-46.3381","106.4979","5.5000","0.1300","15.7100","59.12357643","25.74683114","16.0","309.8","0.0","7184"
"13.050","45.8931","15","-0.9932","0.1870","-0.2561","2.6463","-44.0326","106.4935","5.5000","0.1300","16.5880","59.12358231","25.74683110","16.0","312.8","0.0","7175"
"13.100","45.9732","15","-0.9657","0.2000","-0.2349","0.0487","-42.5297","106.4911","5.5000","0.1375","17.2041","59.12358816","25.74683058","16.0","315.8","0.0","7205"
"13.150","46.5101","15","-0.9227","0.2253","-0.1860","-1.9534","-40.3456","106.4850","5.5000","0.1400","18.3472","59.12359416","25.74682972","16.0","318.8","0.0","7238"
"13.200","47.1279","13","-0.8422","0.2535","-0.1480","-3.6536","-36.5291","106.4944","5.5000","0.1300","20.5333","59.12360032","25.74682858","16.0","321.5","0.0","7226"
